261;160.32;0.047041;0.29733;2,460.6;1,367,200;492.95;0.02559;1000;0.07598
262;124.22;0.000016681;1.218;-199.41;144,580;423.85;0.01981;1000;0.07956
263;254.49;-291.08;1.0615;-6,019,900,000;;589.86;0.02491;1000;0.07395
264;128.21;-110.89;-0.000042988;51,384;-1.0701E+09;447.15;0.02117;1000;0.10893
265;114.23;-8,758;0.8448;-2.7121E+10;;339.00;0.01503;1000;0.11053
266;144.21;0.00018263;0.9283;741.3;;513.05;0.02450;1000;0.06391
267;130.23;-0.0030238;0.8745;-13,352;;468.35;0.02380;1000;0.10288
268;130.23;0.00016915;0.97238;698.55;;452.90;0.02545;1000;0.08229
269;128.21;-0.0020184;1.0027;-20,406;;446.15;0.02046;1000;0.10597
270;128.21;8.1833E-08;2.0418;;;440.65;0.02050;1000;0.10923
271;112.21;0.0000133;1.3554;504.59;;394.41;0.01926;1000;0.10295
272;146.29;-3,965.5;0.5213;-1,851,900,000;;472.19;0.02505;1000;0.07845
273;110.20;0.000060734;1.0516;-124.91;158,300;399.35;0.01967;1000;0.08394
274;90.03;0.05881;0.278;14,815;;569.00;0.01269;1000;0.02537
275;32.00;0.00044994;0.7456;56.699;;80.00;0.00691;2000;0.12655
276;48.00;0.0043147;0.47999;700.09;;161.85;0.00931;1000;0.06990
277;212.41;4.7796E-06;1.4851;643.13;;543.84;0.02529;1000;0.08299
278;86.13;-4,918,700;-0.10297;2,691,100,000;-2.3179E+13;376.15;0.01705;1000;0.11788
279;72.15;-684.4;0.764;-1,055,000,000;;273.15;0.01288;1000;0.12707
280;102.13;0.00024601;0.8946;696.42;;458.65;0.02349;1000;0.07002
281;88.15;2,896;0.8985;12,735,000,000;;410.90;0.02084;990.95;0.11087
282;88.15;0.00019575;0.9692;664.04;;392.20;0.02372;1000;0.09509
283;86.13;-0.01719;0.4832;-3,798;-1,235,000;273.00;0.00877;1000;0.12002
284;86.13;22.775;1.0019;191,000,000;;273.00;0.00898;1000;0.12082
285;70.13;2.7081E-06;1.5493;41.075;8,301.3;303.22;0.01546;1000;0.11472
286;104.21;0.00022307;0.93358;794.16;;385.15;0.01890;1000;0.07858
287;104.21;0.00011261;1.034;693.05;;399.79;0.02019;1000;0.08412
288;68.12;0.000052415;1.0948;-51.09;101,160;313.33;0.01517;1000;0.09608
289;68.12;0.00025623;1.0073;1,423.7;;329.27;0.01653;1000;0.11119
290;178.23;0.00010167;0.988;797;;610.03;0.02490;1000;0.05208
291;94.11;0.038846;0.2392;985.81;937,170;454.99;0.02183;1000;0.06936
292;119.12;0.00016675;0.91777;730.1;;439.43;0.01669;1000;0.05461
293;148.12;0.0000593;1.046;765.5;;557.65;0.01864;1000;0.04615
294;40.06;0.000061629;1.0731;1.8579;70,128;238.65;0.00980;1000;0.09526
295;44.10;-1.12;0.10972;-9,834.6;-7,535,800;231.11;0.01114;1000;0.14599
296;60.10;-613.84;0.7927;-1,157,400,000;;370.35;0.02135;720.25;0.07034
297;60.10;7.3907E-07;1.7419;;;355.30;0.02049;1000;0.12428
298;122.21;0.00010242;1.0486;701.56;;431.65;0.02262;1000;0.08421
299;58.08;1,165.1;0.90419;5,472,900,000;;321.15;0.01263;1000;0.10983
300;74.08;0.00022286;0.91704;678.21;414.32;0.02124;1000;0.07487
301;55.08;0.001321;1.2202;51,822;;370.50;0.01278;990.5;0.11209
302;102.13;1,325.3;1;12,235,000,000;;374.65;0.01520;1000;0.10832
303;59.11;0.2833;0.055046;1,325.9;1,817,600;321.00;0.01709;1000;0.10000
304;120.19;0.16992;0.021288;-54.484;1,624,800;432.39;0.02022;1000;0.07658
305;42.08;0.0000449;1.2018;421;;225.45;0.01054;1000;0.12737
306;88.11;740.1;0.9732;5,646,000,000;;353.97;0.01403;1000;0.10893
307;76.16;0.00018367;0.9627;646.01;;325.71;0.01616;1000;0.08624
308;76.16;0.0087425;0.51733;2,358.1;334,590;340.87;0.01654;1000;0.08439
309;76.09;0.0001666;0.9765;706;;460.75;0.02624;1000;0.08302
310;108.09;-5,678,600;-0.045252;2,615,700,000;-3.5415E+13;454.00;0.02593;1000;0.12665
311;104.08;0.0000955;0.928;63.6;;333.55;0.01761;702.45;0.03837
312;104.15;0.010048;0.4033;553.74;685,570;418.31;0.01837;1000;0.07276
313;118.09;0.00032875;0.8172;740.97;;591.00;0.02685;1000;0.05342
314;64.06;10.527;-0.7732;-1,333;1,506,400;250.00;0.00745;900;0.03969
315;146.06;0.00048883;0.6518;-117.08;78,863;273.15;0.01163;1000;0.04587
316;80.06;1.0702;-0.2348;2,010.4;1,277,000;317.90;0.01386;1000;0.04930
317;166.13;0.00017531;0.8901;909.56;;832.00;0.03328;1000;0.04297
318;230.30;0.000078652;0.95174;-282.82;289,490;373.15;0.00950;1000;0.05598
319;198.39;-163.62;0.9193;-1.0876E+09;;526.73;0.02517;1000;0.08615
320;72.11;9.5521E-06;1.4561;662.22;;339.12;0.01564;1000;0.13419
321;132.20;0.00007754;1.0778;729;;480.77;0.02395;1000;0.07676
322;88.17;0.00085604;0.7297;531.99;213,840;394.27;0.01801;1000;0.07579
323;114.23;0.000015235;1.2816;-111.88;124,120;379.44;0.01964;1000;0.10528
324;84.14;0.00013384;0.98115;645.95;;357.31;0.01525;1000;0.07139
325;92.14;0.00002392;1.2694;537;;383.78;0.01901;1000;0.10007
326;133.40;0.0000952;1.0423;1,243.3;;387.00;0.01125;1000;0.05684
327;184.36;5.3701E-06;1.4751;599.09;;508.62;0.02422;1000;0.08942
328;101.19;0.000106;1.0161;91;132,900;273.15;0.01018;1000;0.09680
329;59.11;0.00027648;0.901;167.68;132,200;273.15;0.01280;1000;0.10734
330;120.19;0.000098408;1.0452;720.49;;449.27;0.02238;1000;0.07816
331;120.19;0.00008498;1.061;708;;442.53;0.02098;1000;0.07583
332;114.23;0.00001758;1.3114;392.9;;355.15;0.01846;1000;0.10847
333;114.23;0.000020248;1.2284;-174.72;147,800;387.91;0.02001;1000;0.10079
334;213.10;0.00020544;0.87137;807.3;;629.60;0.02474;1000;0.04675
335;227.13;0.00018189;0.88744;803.39;;625.00;0.02410;1000;0.04635
336;156.31;0.038012;0.68615;34,663;8,721,900;469.08;0.02259;1000;0.09798
337;172.31;2,498.8;0.95209;2.0167E+10;;520.30;0.02486;1000;0.08899
